n 		 spin_accpt		Ecalc		 Mabs_calc
2291		254968		-485.480576		171.103448
2301		242643		-502.346806		183.636680
2311		256524		-486.463003		163.371701
2321		249546		-495.017665		178.996984
2331		243613		-504.000000		198.046332
2341		245184		-502.761213		195.248185
2351		259670		-487.879200		166.161633
2361		252608		-497.130030		179.828886
2371		265297		-484.067482		154.245466
2381		261782		-489.646367		174.670307
2391		261156		-491.315767		176.627353
2401		270714		-480.388172		150.246564
2411		260057		-493.695562		182.889258
2421		266614		-489.192895		181.649732
2431		259867		-497.327849		182.173591
2441		268106		-489.696026		172.557968
2451		289027		-468.073439		118.858425
2461		272520		-487.938236		160.673710
2471		262274		-498.873331		187.228652
2481		273386		-488.420798		173.878275
2491		272261		-491.110397		178.469691
2501		279353		-484.537385		158.451819
2511		276381		-488.852250		159.698925
2521		273704		-492.815549		178.053947
2531		274509		-492.810747		186.094034
2541		283414		-484.081858		167.066509
2551		273620		-497.514700		186.702470
2561		285275		-484.674736		153.543928
2571		276493		-495.242318		192.201478
2581		274126		-499.345990		183.388609
2591		284292		-489.824778		173.886530
2601		294584		-480.164552		156.439831
2611		263483		-513.956339		221.245500
2621		285631		-492.163296		178.592903
2631		285953		-493.009502		187.301406
2641		278667		-501.164710		192.311246
2651		288075		-492.122218		175.563938
2661		284070		-497.091319		189.313040
2671		297647		-484.901535		156.708349
2681		280822		-503.251026		197.462141
2691		280035		-503.922705		190.820513
2701		285113		-500.801185		199.816364
2711		286866		-500.228698		191.227591
2721		295101		-492.652701		186.820287
2731		296655		-491.649945		173.778836
2741		301024		-489.033200		169.757023
2751		306428		-486.253726		165.611051
2761		289157		-502.671496		207.454545
2771		299890		-494.179719		176.336341
2781		302055		-492.559511		176.202805
2791		304163		-490.926550		176.795414
2801		307198		-489.702249		170.523385
2811		307632		-489.696194		166.955532
2821		294983		-504.215526		198.383552
2831		318411		-482.031791		155.841752
2841		305777		-495.740936		179.311510
2851		330389		-473.513855		141.024202
2861		303567		-499.320517		194.348829
2871		312181		-491.381400		174.083595
2881		328150		-478.240889		144.501215
