n 		 spin_accpt		Ecalc		 Mabs_calc
7191		782407		-491.962731		175.581421
7201		777714		-494.666296		185.753923
7211		767706		-498.239357		183.126335
7221		758921		-501.759867		194.174768
7231		797808		-488.190292		167.570737
7241		795892		-488.925287		172.025963
7251		753264		-505.420494		205.902910
7261		798377		-489.017491		170.145159
7271		789062		-492.778985		176.463760
7281		795988		-490.292542		175.845351
7291		800417		-489.329310		171.546839
7301		785393		-495.478975		190.250925
7311		795701		-491.580905		177.501847
7321		795092		-492.871466		173.210490
7331		807732		-488.118401		168.572637
7341		790472		-494.841030		182.886800
7351		782584		-498.580873		188.689702
7361		825407		-483.167504		158.014129
7371		809375		-489.694750		175.012888
7381		791621		-495.878065		185.970465
7391		777153		-502.386145		198.567717
7401		815402		-488.204837		168.719903
7411		803950		-493.021724		175.767103
7421		814148		-489.517855		167.791133
7431		793600		-496.973220		193.807294
7441		804416		-494.219594		178.803655
7451		819409		-489.231513		174.319152
7461		812407		-491.889023		181.868650
7471		818421		-489.508767		177.034132
7481		808607		-493.820078		185.402754
7491		791999		-499.295688		194.525431
7501		805175		-496.017064		186.483935
7511		821971		-490.036480		173.481827
7521		815294		-493.092940		174.633958
7531		833609		-486.899482		165.126809
7541		809381		-495.240419		181.941918
7551		799201		-499.557145		193.071381
7561		808907		-496.640127		187.710620
7571		819202		-493.056135		181.745608
7581		800188		-499.925603		198.338214
7591		811381		-496.626004		186.293242
7601		829171		-490.642810		172.334430
7611		811230		-497.759033		190.088556
7621		808515		-499.171237		187.238683
7631		828943		-492.795178		175.947058
7641		821989		-494.939929		184.441042
7651		824489		-493.977781		181.930205
7661		825884		-494.628900		180.716878
7671		831248		-493.165428		177.001695
7681		827464		-494.809530		179.315714
7691		847044		-488.017683		172.395267
7701		836845		-492.754188		174.896247
7711		802138		-504.299831		198.664505
7721		814379		-500.871390		194.485947
7731		841417		-491.777519		172.131936
7741		837870		-493.323860		182.075959
7751		831887		-496.372597		189.933170
7761		862223		-486.007473		165.243139
7771		852275		-489.271394		164.642388
7781		833540		-496.378358		182.539005
7791		840254		-494.745219		185.931716
7801		833202		-497.521343		186.595565
7811		826048		-499.329151		194.201511
7821		850336		-491.869582		176.398670
7831		836507		-497.328055		185.122973
7841		830115		-500.101518		193.170514
7851		845651		-495.240861		184.879888
7861		821643		-503.418903		192.007124
7871		847654		-494.814382		176.750858
7881		838283		-498.320518		190.962568
7891		829196		-501.494361		191.660879
7901		840864		-497.807366		184.713834
7911		854683		-494.729870		177.728227
7921		852371		-495.597526		180.027269
7931		859901		-493.156979		174.046652
7941		868674		-490.059690		172.128699
7951		866226		-491.521570		173.845302
7961		859623		-493.738475		174.403216
7971		857991		-494.846318		184.320411
7981		837160		-502.825210		202.176670
7991		874346		-490.354148		174.250782
8001		876604		-489.620797		170.014998
8011		871156		-491.971040		177.734615
8021		832582		-504.590949		203.203591
8031		870142		-493.161001		175.376416
8041		894803		-484.971024		163.874394
8051		850051		-499.788846		197.787852
8061		859560		-497.639003		183.506017
8071		876444		-493.163672		174.873002
8081		863000		-497.196882		184.775399
8091		873311		-494.490669		182.776665
8101		879955		-492.301197		173.769411
8111		894026		-488.761435		168.491925
8121		898927		-487.122768		164.528506
8131		855985		-501.344484		198.019186
8141		849929		-503.493920		197.717971
8151		891581		-490.074347		176.826892
