n 		 spin_accpt		Ecalc		 Mabs_calc
16031		1719409		-495.956584		180.730709
16041		1710848		-497.491927		187.701640
16051		1740476		-492.923307		175.278550
16061		1718973		-496.948633		185.417969
16071		1751299		-491.460394		175.529214
16081		1721178		-496.505690		187.058641
16091		1724909		-496.291840		186.988503
16101		1763990		-489.842618		172.284206
16111		1702772		-500.279312		193.022159
16121		1749271		-492.577384		179.044848
16131		1733449		-495.762941		186.305127
16141		1718216		-497.798154		185.477851
16151		1754747		-492.666708		178.191567
16161		1743338		-494.584246		180.230431
16171		1748479		-493.709233		177.902171
16181		1692042		-503.035165		196.991904
16191		1750490		-494.057933		177.166080
16201		1758757		-492.790322		175.773718
16211		1763790		-491.839862		172.963297
16221		1740248		-496.122557		186.002589
16231		1720179		-499.502680		192.561025
16241		1804780		-485.480697		160.018225
16251		1777402		-490.486247		173.721986
16261		1754998		-494.129020		176.885308
16271		1712657		-501.399299		194.650114
16281		1746304		-495.672502		182.863215
16291		1751468		-495.385919		181.159290
16301		1768650		-492.909392		173.113061
16311		1765720		-493.047146		176.444117
16321		1763088		-494.261871		179.625636
16331		1737677		-498.166432		192.863021
16341		1757594		-495.149134		180.519552
16351		1783349		-491.330439		176.057978
16361		1745917		-497.164476		186.601430
16371		1777585		-492.084051		172.793232
16381		1757818		-496.016605		181.440571
16391		1754871		-496.683790		187.566591
16401		1766861		-495.066398		184.874215
16411		1760545		-496.378770		183.655475
16421		1800300		-489.975276		168.995189
16431		1784110		-492.590834		178.244173
16441		1783469		-492.819901		174.469315
16451		1771518		-495.009422		181.640994
16461		1766410		-496.139724		184.747950
16471		1795498		-491.560925		172.763038
16481		1774574		-495.012681		178.762454
16491		1758422		-497.892669		186.773270
16501		1747444		-499.896734		193.671535
16511		1780055		-494.912967		180.032705
16521		1772952		-495.944313		186.486774
16531		1770855		-496.425383		182.406751
16541		1731316		-502.955081		202.707454
16551		1775646		-496.053652		183.940064
16561		1787530		-494.210253		178.434877
16571		1768112		-497.452658		190.521513
16581		1795912		-493.487244		180.160063
16591		1777226		-496.626123		187.407751
16601		1741105		-502.306126		196.838504
16611		1762315		-499.148998		190.044188
16621		1799382		-493.065159		179.406293
16631		1789798		-494.787565		183.965847
16641		1786645		-495.725017		185.245959
16651		1784931		-496.179929		182.990811
16661		1803370		-493.559330		176.003841
16671		1802796		-493.198009		179.084398
16681		1799517		-494.689047		180.631857
16691		1816774		-491.706189		173.557127
16701		1769243		-499.338962		189.227352
16711		1800692		-494.510203		184.595656
16721		1802296		-494.380001		177.083428
16731		1774741		-499.393939		191.085410
16741		1826632		-491.308524		172.099158
16751		1764849		-501.094144		198.994329
16761		1839084		-489.248374		171.581409
16771		1829944		-490.766919		173.733826
16781		1833679		-490.723318		175.748048
16791		1811780		-494.517301		182.060628
16801		1809495		-494.844593		182.804357
16811		1839975		-490.413896		169.554934
16821		1808350		-495.371976		180.582843
16831		1814148		-494.570495		184.611847
16841		1811706		-495.482691		183.557983
16851		1811310		-495.213815		183.001958
16861		1780365		-500.567938		192.299745
16871		1798547		-497.781519		187.971786
16881		1805566		-496.814407		186.287424
16891		1788714		-499.727192		193.800485
16901		1802193		-497.699308		190.332051
16911		1841702		-491.850985		171.274200
16921		1797618		-498.278352		192.917558
16931		1803414		-498.474278		189.476463
16941		1839356		-492.274836		179.560947
16951		1834270		-493.383753		180.027963
16961		1844347		-492.049290		178.599021
16971		1819521		-496.371457		181.255554
16981		1838448		-493.489900		180.378541
16991		1826152		-495.357778		178.449179
17001		1825729		-495.742603		182.640315
17011		1819975		-496.458762		185.416378
17021		1817435		-497.381117		189.638564
17031		1802258		-500.153837		193.401679
17041		1840119		-494.179919		179.701661
17051		1875913		-488.695795		166.692159
17061		1840314		-494.032472		180.955747
17071		1845823		-493.501025		182.798782
17081		1878271		-488.706984		169.805398
17091		1840919		-495.114154		182.426891
17101		1814534		-499.080989		191.697678
17111		1830116		-496.883408		187.595816
17121		1828774		-497.532153		184.032241
17131		1830744		-497.229350		188.519760
17141		1825074		-498.038154		192.216090
17151		1818415		-499.578800		188.821876
17161		1865374		-492.392984		176.293223
17171		1871245		-491.803622		177.096849
17181		1842093		-496.276817		182.756766
17191		1872198		-491.593508		171.453900
17201		1868911		-492.225568		179.340620
17211		1886370		-489.935506		164.858986
17221		1888325		-489.481912		168.174206
17231		1842752		-496.788114		187.352446
17241		1851111		-495.649440		184.509831
17251		1834009		-498.567271		188.106545
17261		1864304		-494.435780		179.981809
17271		1883597		-491.063633		168.068902
17281		1847400		-496.719403		184.050460
17291		1830970		-499.646059		189.418194
17301		1851990		-496.745853		184.342061
17311		1878189		-492.653688		176.888221
17321		1856275		-496.450551		179.713758
17331		1871698		-493.884254		180.969707
17341		1854029		-496.757972		184.969725
17351		1889571		-491.830788		173.167080
17361		1832080		-500.953862		194.279938
17371		1894134		-491.179782		169.142824
17381		1811580		-503.965940		200.754732
17391		1879436		-493.657869		180.542694
17401		1850462		-498.563761		192.915350
17411		1846799		-498.920223		189.746712
17421		1855350		-498.257505		190.287928
17431		1885597		-493.428031		178.320578
17441		1897336		-492.439654		175.644745
17451		1893995		-492.445361		176.700246
17461		1914611		-489.521562		171.270947
17471		1870072		-496.764238		186.223227
17481		1875531		-496.135461		181.295006
17491		1852216		-499.994054		193.990281
17501		1900949		-492.561111		176.716302
17511		1902559		-492.276398		174.728456
17521		1908330		-491.455282		175.535985
17531		1858462		-499.453768		189.320860
17541		1882014		-495.862950		184.826407
17551		1890834		-494.967580		182.947866
17561		1867225		-498.217869		190.241444
17571		1870634		-498.443799		187.525127
17581		1883646		-496.382686		186.216256
17591		1898327		-494.244557		181.153772
17601		1903970		-493.781262		180.630305
17611		1879055		-497.676225		186.851968
17621		1930203		-490.373305		174.061745
17631		1897964		-494.845896		182.333617
17641		1906201		-494.081061		177.789468
17651		1901067		-494.510906		184.257096
17661		1929019		-490.870506		173.380669
17671		1901134		-495.251429		182.296418
17681		1930476		-490.746903		169.775918
17691		1886592		-497.576621		189.295461
17701		1903452		-495.106717		182.660302
17711		1907774		-494.877985		180.087516
17721		1893419		-497.159528		187.383895
17731		1860219		-502.423101		194.123061
17741		1909810		-494.918888		181.357308
17751		1884278		-499.102022		193.118810
17761		1929648		-492.225213		175.890434
17771		1923771		-492.908221		179.538011
17781		1905895		-496.502559		182.008548
17791		1885226		-499.591254		191.086617
17801		1907326		-496.399528		183.394528
17811		1895882		-498.133962		188.699231
17821		1936641		-492.204478		180.637226
17831		1900267		-497.924065		189.619763
17841		1917271		-495.353399		187.020458
17851		1925381		-494.779004		184.723209
17861		1921291		-494.597167		181.228039
17871		1923373		-495.233843		179.459683
17881		1916383		-496.370673		189.614563
17891		1899330		-498.979599		192.760271
17901		1894536		-499.380146		190.578180
17911		1959149		-490.688627		171.887890
17921		1899925		-499.510295		189.341778
17931		1915138		-497.396464		189.870615
17941		1919170		-497.183435		188.562176
17951		1937753		-494.067183		178.433068
17961		1901728		-499.544123		194.220032
17971		1914587		-497.924211		188.774247
17981		1957345		-491.732829		174.670263
17991		1942321		-493.933411		179.046968
18001		1975236		-489.242153		165.217488
18011		1924924		-496.878352		187.987230
18021		1926098		-497.179513		184.705732
18031		1910534		-499.669014		189.955632
18041		1949600		-493.808547		179.908653
18051		1924676		-498.191790		189.728658
18061		1941484		-495.405570		180.676707
18071		1986506		-489.051187		169.422168
18081		1948775		-494.381727		182.917206
18091		1942255		-495.740423		184.317616
18101		1952684		-494.263300		179.060936
18111		1975551		-491.224560		172.076639
18121		1946958		-495.747917		184.548535
18131		1951783		-495.067012		177.899399
18141		1975375		-491.869246		173.288463
18151		1921438		-500.078673		193.822159
18161		1941381		-496.589175		185.808270
18171		1985788		-490.772550		174.125365
18181		2006100		-487.908256		169.023156
18191		1932814		-498.975317		191.096696
18201		1982591		-491.611010		175.849349
18211		1972904		-493.214870		177.190160
18221		1996476		-489.729653		175.494869
18231		1985105		-491.969064		167.961823
18241		1970784		-494.026424		180.084973
18251		1964334		-495.253959		178.088872
18261		1947915		-497.115602		185.535184
18271		1932015		-500.155875		194.974003
18281		1969554		-494.897434		177.695312
18291		1997701		-490.842272		172.511180
18301		1973848		-494.817988		181.506912
18311		1972537		-494.556715		182.141663
18321		1985260		-492.869385		178.749086
18331		1959129		-497.397851		186.508428
18341		1998265		-491.490977		170.981735
18351		1963053		-496.924200		185.102501
18361		1946822		-499.162355		190.039431
18371		1983009		-494.169724		182.014479
18381		1967136		-496.801697		185.874218
18391		1981462		-494.548855		181.053124
18401		1953131		-499.003098		186.461388
18411		1969076		-496.501222		185.896909
18421		1959724		-498.037240		185.234135
18431		2041234		-486.258369		163.763334
18441		1993651		-493.708367		178.081449
18451		1975487		-496.562354		182.671942
18461		2016298		-490.986620		171.850387
18471		1988343		-494.727952		179.805425
18481		2009070		-492.266003		178.697040
18491		1979830		-496.588178		183.044292
18501		2026822		-489.979352		173.162640
18511		2023795		-490.448706		171.865593
18521		2018517		-491.929377		176.287242
18531		2008794		-493.246344		179.124062
18541		1981738		-496.721644		185.813818
18551		1951664		-501.441000		197.226133
18561		1978098		-498.084586		186.673886
18571		1978579		-497.480373		189.467665
18581		2017589		-492.612454		178.498251
18591		2002042		-494.921629		182.405680
18601		2006225		-494.237299		179.562497
18611		1980851		-497.962065		188.192574
18621		1978984		-498.340798		190.403415
18631		1988556		-497.498792		186.790510
18641		2026024		-491.993133		173.561504
18651		1980389		-498.742588		189.347488
18661		1961444		-501.316757		198.046836
18671		1978324		-499.070644		190.762787
18681		2015769		-494.216798		180.573203
18691		2000522		-497.162485		187.021561
18701		2068049		-486.675793		162.796963
18711		2013070		-495.235102		180.339586
18721		2034264		-492.288660		177.078041
18731		2022046		-494.249533		181.133415
18741		2013069		-495.800438		187.597567
18751		2009932		-495.935577		183.675004
18761		2053299		-490.381749		174.158520
18771		2005507		-497.057802		184.303660
18781		2010611		-496.226612		185.646451
18791		1999927		-498.551008		190.287159
18801		1985190		-500.410616		194.204457
18811		2016970		-495.783106		182.533305
18821		2008924		-497.231178		187.536263
18831		2053656		-491.129520		173.648452
18841		2008225		-497.637280		183.666897
18851		2038559		-493.826959		182.382473
18861		2029644		-495.057526		181.028047
18871		2004492		-498.900959		191.274972
18881		2072247		-489.373020		170.052857
18891		2024380		-496.356572		182.893971
18901		2030088		-495.494207		183.219406
18911		2034884		-494.817196		183.043414
18921		2020570		-496.986206		186.479467
18931		2013328		-498.422693		188.637262
18941		2014725		-498.397973		191.506467
18951		1993790		-501.598860		196.924384
18961		2040790		-495.325352		182.169928
18971		2046964		-494.414844		179.214591
18981		2030235		-496.867183		186.564248
18991		2049058		-494.213891		178.173345
19001		2056654		-493.553602		177.219199
19011		2028339		-497.426543		187.848193
19021		2049794		-494.522685		184.629199
19031		2021079		-498.665756		190.622668
19041		2054040		-494.733890		178.182133
19051		2017043		-499.527374		191.535667
19061		2028228		-498.301034		184.665757
19071		2022790		-499.279954		188.320696
19081		2087375		-490.343483		172.368953
19091		2059705		-494.390655		180.783511
19101		2060999		-494.428773		181.083818
19111		2037594		-497.899220		190.562608
19121		2060407		-494.697139		178.008159
19131		2099980		-489.225237		168.416810
19141		2090951		-490.729011		171.232955
19151		2068970		-494.205420		177.496110
19161		2027646		-500.260112		192.787433
19171		2066989		-495.030619		181.210266
19181		2100073		-490.086857		173.923257
19191		2057764		-496.045855		185.738627
19201		2068060		-494.944638		179.925108
19211		2084521		-492.344178		173.538285
19221		2048089		-497.790125		189.876593
19231		2056214		-497.152514		185.250273
19241		2066377		-495.521231		180.767112
19251		2051066		-497.693003		189.799179
19261		2081138		-494.212346		182.910856
19271		2092874		-492.616263		174.697836
19281		2085051		-493.954048		181.386131
19291		2062323		-496.999222		186.993002
19301		2070843		-496.056992		184.408994
19311		2108195		-491.199420		172.009735
19321		2134488		-487.322188		162.865276
19331		2107325		-491.184522		173.381822
19341		2097535		-492.587146		180.177240
19351		2046154		-500.472327		194.580538
19361		2063305		-497.612520		189.952378
19371		2108146		-492.156523		172.111507
19381		2069963		-497.802797		184.410196
19391		2087659		-495.028003		178.339436
19401		2106885		-492.154425		178.278645
19411		2090018		-495.121117		181.965896
19421		2091552		-494.777612		182.382576
19431		2056241		-499.730534		192.908445
19441		2099276		-494.107711		176.188365
19451		2106726		-493.419156		179.294843
19461		2115047		-492.101742		173.796311
19471		2115669		-492.584048		177.999795
19481		2110276		-492.898106		177.272009
19491		2030112		-504.434457		199.848340
19501		2073183		-498.342444		191.546792
19511		2105493		-494.537235		179.483676
19521		2093231		-495.980329		183.853901
19531		2081018		-497.995187		183.928933
19541		2102678		-494.974464		181.610255
19551		2097289		-495.929825		180.213391
19561		2096919		-495.920045		185.779970
19571		2086076		-497.882377		187.768535
19581		2127303		-492.453297		178.464430
19591		2096794		-496.824256		183.184013
19601		2132401		-491.761237		173.133514
19611		2079851		-499.374229		190.479425
19621		2070467		-500.642781		193.727027
19631		2128627		-493.147573		177.161326
19641		2101114		-496.888346		185.915177
19651		2080270		-499.584550		194.081014
19661		2094865		-498.222878		187.541631
19671		2121565		-494.295359		180.318337
19681		2095741		-498.341141		188.773335
19691		2119065		-494.895130		181.401351
19701		2131133		-493.584285		177.046647
19711		2139963		-492.520522		176.638730
19721		2128615		-494.083261		179.132296
19731		2121638		-495.306067		180.620242
19741		2116006		-496.140216		186.646674
19751		2089984		-499.995747		193.502607
19761		2145306		-492.564546		179.045494
19771		2164281		-490.685347		171.814577
19781		2135094		-494.373591		182.722006
19791		2129748		-495.164267		180.141580
19801		2128819		-495.566285		182.919247
19811		2184605		-488.074706		165.920347
19821		2146779		-493.217900		178.225821
19831		2108267		-498.502950		187.680500
19841		2174581		-489.723099		173.086034
19851		2157328		-492.360486		174.813964
19861		2149253		-493.293389		179.914808
19871		2146983		-494.099542		181.412108
19881		2176459		-489.981590		171.904130
19891		2136031		-495.670806		183.446684
19901		2175432		-490.408924		167.786744
19911		2173750		-491.073276		172.470494
19921		2140963		-495.426133		185.141007
19931		2141847		-495.390899		179.283629
19941		2130988		-496.930345		187.351788
19951		2149506		-494.734500		182.508847
19961		2176138		-490.895045		174.249887
19971		2161872		-493.171098		177.821441
19981		2105180		-501.054201		193.262800
19991		2157315		-494.313041		179.743184
20001		2138685		-497.111144		187.204540
20011		2193827		-489.569137		170.181700
20021		2148032		-495.804006		184.620948
20031		2156080		-494.991363		183.384554
20041		2189648		-490.738586		173.670076
20051		2153161		-495.520024		180.566156
20061		2172878		-493.336125		178.406759
20071		2153410		-495.651437		183.549101
20081		2165460		-494.555251		178.915791
20091		2149107		-497.212284		185.971430
20101		2121336		-500.713994		196.386349
20111		2154598		-496.719805		182.562578
20121		2148763		-497.378063		187.006610
20131		2162491		-495.454175		184.445482
20141		2159648		-495.726131		179.582047
20151		2172437		-494.317701		181.041636
20161		2160849		-496.321611		183.168890
20171		2200518		-490.948391		172.982004
20181		2214293		-489.703186		170.277291
20191		2182453		-493.911545		180.482096
20201		2167198		-495.685164		183.485372
20211		2160656		-496.834001		186.891990
20221		2210016		-490.798477		171.335147
20231		2181743		-494.412140		179.383224
20241		2176499		-495.248851		185.826293
20251		2194680		-493.441509		177.974915
20261		2161865		-497.478506		191.104092
20271		2197672		-493.483893		177.744167
20281		2185051		-494.982496		179.694887
20291		2189870		-494.356316		182.684441
20301		2225353		-489.940988		169.599527
20311		2229588		-489.625917		169.918369
20321		2185224		-494.996112		182.236799
20331		2213761		-491.688358		175.189809
20341		2178396		-496.475689		187.015289
20351		2179067		-496.079013		185.783794
20361		2190674		-495.129709		184.192918
20371		2218493		-492.037504		176.108193
20381		2164713		-498.959619		190.080565
20391		2254527		-487.245942		164.767005
20401		2245434		-488.580168		169.469340
20411		2233232		-490.510019		168.870217
20421		2228672		-491.003183		168.811713
20431		2159624		-499.915618		192.207528
20441		2218806		-492.939093		176.518957
20451		2200358		-495.399149		183.701042
20461		2187464		-496.930355		185.778114
20471		2248558		-489.265009		169.052416
20481		2224239		-491.904692		173.249646
20491		2182398		-497.930018		188.735152
20501		2189689		-497.559143		188.113458
20511		2198867		-495.848082		183.363854
20521		2237319		-490.963988		174.484187
20531		2176886		-499.139448		193.242804
20541		2194730		-497.072392		186.181978
20551		2230364		-492.274634		177.530534
20561		2217621		-494.659209		182.565829
20571		2218252		-494.468135		180.320451
20581		2266972		-488.162480		168.108061
20591		2190908		-498.542276		190.905833
20601		2195242		-497.799718		190.643367
20611		2231075		-493.701033		178.289942
20621		2211546		-496.183502		184.134717
20631		2252370		-491.011003		171.970336
20641		2247172		-491.500024		176.458602
20651		2215683		-496.048230		184.191758
20661		2250933		-491.641644		174.866560
20671		2227321		-494.749553		180.125103
20681		2230111		-494.669890		182.450462
20691		2235633		-493.994297		181.389493
20701		2234469		-494.175354		178.467900
20711		2253890		-492.086910		170.655207
20721		2194345		-499.649631		191.181121
20731		2227269		-495.646520		184.869616
20741		2241633		-493.762692		178.842679
20751		2239174		-494.414341		178.496554
20761		2228283		-496.227542		183.992582
20771		2235383		-494.879207		181.605604
20781		2261896		-491.826187		172.748665
20791		2241224		-494.233082		183.873599
20801		2264602		-491.655401		176.887938
20811		2248554		-493.979914		179.239537
20821		2259868		-492.706786		177.417607
20831		2212775		-498.604580		187.914742
20841		2202098		-499.864690		196.077348
20851		2241181		-495.423529		184.149345
20861		2272495		-491.639135		174.167298
20871		2229268		-497.144938		186.770735
20881		2262200		-493.370241		176.290982
20891		2236508		-496.462017		186.219999
20901		2262211		-493.230180		177.385962
20911		2243164		-496.208311		179.635694
20921		2218157		-499.614741		192.303905
20931		2263956		-493.825618		182.963069
20941		2248573		-495.740987		184.572752
20951		2254358		-495.233640		183.916376
20961		2255200		-495.176948		181.710701
20971		2257130		-495.152544		184.194364
20981		2267826		-493.869882		180.079215
20991		2289424		-491.413844		173.236054
21001		2233503		-498.440646		191.104138
21011		2254187		-495.994098		183.768883
21021		2254824		-495.651396		181.337805
21031		2267767		-494.070658		180.434311
21041		2284282		-492.570695		179.867022
21051		2241739		-498.168828		183.811410
21061		2303125		-490.734533		172.737477
21071		2267948		-495.165108		182.568554
21081		2266612		-495.554291		178.110716
21091		2298737		-491.176141		173.903466
21101		2285151		-493.179660		180.832188
21111		2279217		-494.084411		180.890815
21121		2257205		-497.238388		190.541641
21131		2327179		-488.193460		165.200322
21141		2272136		-495.633130		185.209593
21151		2217557		-502.546641		197.159661
21161		2278162		-494.878503		181.454090
21171		2282021		-494.667800		179.153370
21181		2270950		-495.954488		182.942732
21191		2277707		-495.489217		181.942806
21201		2266253		-497.387859		186.851752
21211		2285028		-494.408939		184.436094
21221		2280953		-495.228312		181.915650
21231		2283368		-495.508643		183.101314
21241		2309237		-491.729015		177.570453
21251		2245785		-500.374759		193.944944
21261		2294058		-494.269696		179.700014
21271		2288811		-495.456913		180.346105
21281		2329565		-489.863634		168.841784
21291		2304852		-493.448124		181.413743
21301		2322490		-491.315713		173.729872
21311		2284512		-496.434705		184.190230
21321		2290760		-495.823460		184.970030
21331		2272352		-497.927336		187.500914
21341		2289432		-495.917717		183.588210
21351		2288999		-496.389865		183.293148
21361		2282560		-497.163990		184.361594
21371		2353479		-488.729025		167.424734
21381		2295512		-495.548758		186.099153
21391		2293641		-496.388014		183.908653
21401		2286725		-496.890426		186.415027
21411		2312025		-494.239410		178.791556
21421		2346957		-489.612623		175.532608
21431		2301556		-495.719845		182.408287
21441		2270925		-499.827620		194.412761
21451		2293939		-496.844902		189.692509
21461		2285595		-498.519174		186.113508
21471		2334172		-492.184249		176.971543
21481		2294579		-497.395652		186.257437
21491		2361547		-488.914615		169.647853
21501		2311659		-495.022185		183.010837
21511		2249425		-503.250430		198.824694
21521		2319577		-494.590028		180.885832
21531		2328639		-493.680554		179.936185
21541		2328898		-493.396778		178.637389
21551		2324390		-494.337711		181.672869
21561		2334419		-493.505311		176.428181
21571		2330195		-493.980993		181.245747
21581		2324981		-494.478662		182.286548
21591		2318141		-495.931638		181.369923
21601		2336360		-493.529929		178.283042
21611		2336271		-493.930869		179.112952
21621		2297560		-498.432635		191.422043
21631		2319552		-496.321576		181.168231
21641		2338843		-493.798623		181.959059
21651		2318146		-496.796083		184.255323
21661		2318849		-496.638013		186.753797
21671		2318196		-496.823405		184.126436
21681		2308723		-498.312808		187.134173
21691		2328564		-495.967175		183.737218
21701		2326301		-496.193539		185.770517
21711		2327991		-496.128967		184.823085
21721		2351065		-493.596980		179.123797
21731		2301246		-499.562837		197.085178
21741		2377067		-490.017019		171.814452
21751		2367416		-491.763321		174.994437
21761		2308708		-499.388999		189.966546
21771		2372306		-491.474714		176.894676
21781		2355752		-493.549607		181.250356
21791		2341558		-495.391675		185.513652
21801		2364403		-493.085638		175.918169
21811		2326372		-497.882720		188.524781
21821		2345788		-495.536043		183.779937
21831		2325157		-497.858092		184.295543
21841		2323004		-498.592372		186.958106
21851		2335816		-496.996568		185.504920
21861		2351764		-494.968391		181.646494
21871		2343403		-496.531480		185.096063
21881		2372743		-492.649330		173.774233
21891		2350921		-495.452743		182.248595
21901		2366185		-494.000822		179.584220
21911		2343369		-496.637853		186.520287
21921		2364874		-494.084211		181.092286
21931		2385146		-492.167252		174.320642
21941		2371628		-493.766920		175.956246
21951		2342529		-497.396747		187.456517
21961		2370493		-494.325759		179.539821
21971		2377901		-493.485231		179.825952
21981		2393333		-491.679177		174.759201
21991		2361461		-495.834296		185.449320
22001		2318513		-501.236671		194.773056
22011		2380702		-493.427832		181.361501
22021		2392353		-492.627401		176.629762
22031		2386513		-493.355181		176.635105
22041		2352537		-497.284697		189.531600
22051		2386986		-493.078772		177.115777
22061		2326602		-500.923440		193.850052
22071		2369577		-495.982058		186.514159
22081		2354528		-498.044835		186.974322
22091		2404398		-491.505319		174.132271
22101		2347187		-498.908285		190.762771
22111		2380134		-495.008457		180.202614
22121		2381059		-495.351386		181.374802
22131		2400908		-492.887443		177.747955
22141		2350112		-499.251705		191.643196
22151		2380137		-495.524175		181.411042
22161		2390889		-494.247913		183.024503
22171		2401923		-492.918317		175.196067
22181		2395134		-494.428926		178.086831
22191		2405382		-493.120274		177.453382
22201		2380081		-496.407189		185.754065
22211		2413360		-492.281662		176.786367
22221		2363920		-498.461635		191.821610
22231		2394431		-494.845036		182.554991
22241		2405161		-493.985163		179.330066
22251		2396284		-494.743427		184.355130
22261		2408637		-493.691928		176.934280
22271		2379405		-497.120740		189.397872
22281		2396788		-495.003815		181.970199
22291		2387101		-496.401059		184.654793
22301		2425864		-492.271557		174.695933
22311		2406718		-494.155529		180.803102
22321		2386671		-496.893867		186.917074
22331		2406127		-494.531369		179.438628
22341		2415977		-493.676022		181.705116
22351		2452591		-489.622836		172.668426
22361		2425799		-492.501766		175.203166
22371		2412757		-494.249162		180.618390
22381		2385073		-497.700907		190.253429
22391		2390480		-497.430217		188.302979
22401		2431916		-492.386054		176.987902
22411		2455737		-489.839454		170.426398
22421		2389313		-498.037732		186.944293
22431		2430613		-493.021622		179.859837
22441		2413989		-495.116439		182.871352
22451		2451436		-490.675694		174.994878
22461		2438638		-492.552424		176.678242
22471		2363527		-501.395042		198.368564
22481		2429751		-493.664517		176.322228
22491		2476709		-488.551687		168.113379
22501		2429952		-494.133061		178.344340
22511		2432218		-494.217227		178.286171
22521		2420014		-495.332001		181.152968
22531		2400100		-497.854689		188.143358
22541		2399097		-498.093252		187.429307
22551		2429230		-494.646801		182.228815
22561		2466486		-490.666548		171.796197
22571		2429536		-495.038412		180.025342
22581		2428747		-495.423763		182.933351
22591		2439686		-494.068611		179.200744
22601		2437763		-494.033538		182.295297
22611		2395459		-499.717660		189.832206
22621		2400771		-499.003404		190.397065
22631		2427502		-496.066458		184.844682
22641		2409412		-498.425158		188.456694
22651		2440889		-494.708225		181.992318
22661		2405998		-498.983628		189.556065
22671		2438043		-495.461338		184.185876
22681		2474614		-491.279750		175.314316
22691		2464484		-492.550174		179.586620
22701		2414007		-498.544558		191.580811
22711		2443000		-495.417903		180.450266
22721		2393348		-501.067207		192.645394
22731		2396924		-500.793102		197.548370
22741		2445070		-495.435557		183.535113
22751		2480672		-490.970419		172.119995
22761		2462089		-493.424191		177.722420
22771		2455656		-494.258135		181.199245
22781		2437990		-496.574689		186.264782
22791		2496549		-490.096793		173.891273
22801		2441048		-496.311214		183.325117
22811		2485820		-491.502170		171.553110
22821		2419590		-499.435257		191.098374
22831		2425420		-499.029215		190.802856
22841		2402911		-501.446697		192.956438
22851		2465158		-494.436480		183.454378
22861		2424090		-499.380605		190.381261
22871		2429878		-498.672555		186.054917
22881		2450935		-496.382151		186.132949
22891		2450368		-496.581364		184.650649
22901		2486658		-492.842059		172.477097
22911		2463101		-495.179608		182.653747
22921		2466845		-495.452903		182.741503
22931		2502269		-490.999433		176.159522
22941		2474308		-494.463014		178.466937
22951		2493963		-492.069191		174.090802
22961		2452630		-497.442097		185.487653
22971		2506758		-491.397501		169.638327
22981		2449744		-497.758322		186.060920
22991		2464395		-495.875951		185.396894
23001		2475320		-494.893787		182.137124
23011		2494213		-493.057233		177.361175
23021		2473935		-495.445376		180.389036
23031		2500054		-492.441839		175.010204
23041		2512280		-491.381798		175.386051
23051		2485519		-494.684656		180.742874
23061		2506228		-492.576731		175.770608
23071		2502494		-492.826666		178.161762
23081		2506967		-492.398770		178.139249
23091		2477452		-496.095448		181.749253
23101		2493641		-494.398857		179.346435
23111		2439125		-500.743888		193.546450
23121		2504142		-493.143549		178.500065
23131		2492287		-494.620034		182.322857
23141		2513292		-492.707143		176.262737
23151		2549822		-488.322923		167.589910
23161		2526848		-491.029230		174.024524
23171		2484582		-496.169522		182.038755
23181		2495500		-494.639230		181.150339
23191		2499263		-494.324005		180.166530
23201		2526474		-491.718116		175.992845
23211		2491566		-495.804920		184.262376
23221		2523799		-492.032557		178.320314
23231		2494673		-495.686109		182.987990
23241		2553874		-488.882578		168.721914
23251		2472678		-498.798847		189.367167
23261		2524711		-492.748893		176.114269
23271		2501888		-495.284603		180.994285
23281		2482385		-497.854560		189.468665
23291		2530096		-492.561934		178.747327
23301		2467331		-499.603794		190.869920
23311		2501529		-495.940629		187.052636
23321		2535600		-492.167403		172.971656
23331		2498465		-496.700870		185.768120
23341		2515474		-494.620282		180.441027
23351		2526133		-493.886343		180.134213
23361		2505103		-496.041265		184.639271
23371		2534882		-493.052244		176.045698
23381		2490387		-498.007613		188.180916
23391		2485791		-498.519431		191.056475
23401		2490863		-498.016153		188.609205
23411		2525838		-494.360258		181.906796
23421		2549379		-491.703002		171.196191
23431		2509051		-496.276386		187.764159
23441		2575457		-489.434922		169.394906
23451		2518775		-495.790201		183.334016
23461		2528825		-494.413537		179.342569
23471		2546446		-492.847003		180.474628
23481		2518479		-496.085346		181.304118
23491		2528274		-494.903921		179.339917
23501		2512261		-496.846432		184.222799
23511		2517095		-496.527413		186.253924
23521		2500722		-498.992390		188.617576
23531		2559231		-492.143300		175.169266
23541		2547805		-493.557283		182.083599
23551		2548914		-493.561547		179.076727
23561		2523970		-496.311192		188.928738
23571		2584746		-489.477748		167.577532
23581		2566677		-491.546245		175.139307
23591		2526762		-496.389979		186.155568
23601		2527468		-496.638617		184.521334
23611		2516793		-498.076829		190.086231
23621		2546873		-494.341306		182.500910
23631		2576791		-491.129449		174.449071
23641		2516961		-498.535087		187.809568
23651		2564690		-493.099658		181.316139
23661		2566313		-493.310173		174.802756
23671		2578869		-491.592751		175.795446
23681		2552594		-494.885351		181.194375
23691		2580897		-491.575873		171.806340
23701		2553029		-494.962575		181.918991
23711		2559507		-494.313188		175.746447
23721		2554552		-494.855360		183.101556
23731		2563500		-494.254435		180.302389
23741		2561949		-494.386589		180.709153
23751		2558739		-494.908004		181.881016
23761		2567893		-493.686629		178.403266
23771		2574969		-493.041942		176.871230
23781		2557933		-495.095244		184.533703
