 x		y
0.769357		0.639767
0.710273		0.704969
0.645704		0.764729
0.576152		0.818588
0.502156		0.866131
0.424288		0.906996
0.343150		0.940871
0.259368		0.967498
0.173590		0.986675
0.086476		0.998260
-0.001304		1.002167
-0.089073		0.998370
-0.176158		0.986901
-0.261890		0.967853
-0.345612		0.941375
-0.426682		0.907674
-0.504479		0.867012
-0.578409		0.819703
-0.647907		0.766112
-0.712441		0.706653
-0.771520		0.641782
-0.824691		0.571998
-0.871551		0.497835
-0.911741		0.419864
-0.944956		0.338679
-0.970942		0.254904
-0.989501		0.169180
-1.000492		0.082161
-1.003830		-0.005486
-0.999489		-0.093092
-0.987502		-0.179985
-0.967960		-0.265501
-0.941012		-0.348985
-0.906860		-0.429799
-0.865766		-0.507322
-0.818042		-0.580959
-0.764051		-0.650147
-0.704205		-0.714352
-0.638960		-0.773080
-0.568815		-0.825879
-0.494305		-0.872342
-0.416001		-0.912108
-0.334502		-0.944869
-0.250433		-0.970369
-0.164438		-0.988410
-0.077178		-0.998848
0.010675		-1.001600
0.098446		-0.996639
0.185459		-0.984002
0.271043		-0.963780
0.354536		-0.936127
0.435295		-0.901253
0.512694		-0.859423
0.586135		-0.810958
0.655048		-0.756229
0.718901		-0.695656
0.777197		-0.629708
0.829484		-0.558890
0.875357		-0.483751
0.914459		-0.404870
0.946487		-0.322857
0.971192		-0.238347
0.988382		-0.151992
0.997925		-0.064460
0.999746		0.023569
0.993831		0.111417
0.980228		0.198403
0.959043		0.283853
0.930441		0.367109
0.894644		0.447526
0.851931		0.524484
0.802636		0.597388
0.747139		0.665678
0.685873		0.728827
0.619313		0.786351
0.547975		0.837807
0.472410		0.882801
0.393203		0.920991
0.310967		0.952084
0.226336		0.975845
0.139963		0.992094
0.052513		1.000711
-0.035340		1.001633
-0.122923		0.994857
-0.209560		0.980438
-0.294589		0.958492
-0.377357		0.929189
-0.457230		0.892759
-0.533598		0.849483
-0.605875		0.799697
-0.673511		0.743783
-0.735988		0.682172
-0.792829		0.615338
-0.843602		0.543794
-0.887918		0.468088
-0.925441		0.388801
-0.955884		0.306539
-0.979015		0.221933
-0.994657		0.135629
-1.002692		0.048287
-1.003056		-0.039424
-0.995748		-0.126833
-0.980822		-0.213272
-0.958392		-0.298079
-0.928626		-0.380605
-0.891752		-0.460218
-0.848050		-0.536306
-0.797853		-0.608287
-0.741542		-0.675607
-0.679548		-0.737749
-0.612342		-0.794233
-0.540440		-0.844625
-0.464389		-0.888535
-0.384773		-0.925622
-0.302201		-0.955598
-0.217306		-0.978230
-0.130740		-0.993339
-0.043169		-1.000806
0.044735		-1.000569
0.132295		-0.992626
0.218835		-0.977035
0.303688		-0.953912
0.386199		-0.923432
0.465730		-0.885826
0.541665		-0.841382
0.613418		-0.790441
0.680432		-0.733394
0.742188		-0.670679
0.798206		-0.602780
0.848053		-0.530219
0.891341		-0.453558
0.927734		-0.373389
0.956949		-0.290331
0.978760		-0.205026
0.992998		-0.118135
0.999553		-0.030330
0.998373		0.057710
0.989469		0.145303
0.972911		0.231772
0.948827		0.316449
0.917406		0.398678
0.878893		0.477826
0.833587		0.553280
0.781841		0.624459
0.724055		0.690816
0.660680		0.751838
0.592206		0.807059
0.519164		0.856054
0.442118		0.898448
0.361665		0.933919
0.278427		0.962195
0.193045		0.983063
0.106177		0.996366
0.018492		1.002006
-0.069334		0.999943
-0.156628		0.990196
-0.242719		0.972846
-0.326947		0.948027
-0.408666		0.915934
-0.487251		0.876817
-0.562101		0.830979
-0.632643		0.778772
-0.698339		0.720599
-0.758687		0.656909
-0.813227		0.588189
-0.861543		0.514967
-0.903266		0.437805
-0.938078		0.357293
-0.965715		0.274048
-0.985964		0.188707
-0.998672		0.101922
-1.003741		0.014358
-1.001132		-0.073316
-0.990865		-0.160429
-0.973016		-0.246315
-0.947722		-0.330316
-0.915174		-0.411789
-0.875619		-0.490109
-0.829359		-0.564676
-0.776745		-0.634916
-0.718179		-0.700292
-0.654107		-0.760298
-0.585018		-0.814473
-0.511440		-0.862399
-0.433936		-0.903704
-0.353099		-0.938069
-0.269549		-0.965225
-0.183927		-0.984961
-0.096890		-0.997121
-0.009107		-1.001607
0.078746		-0.998381
0.165992		-0.987464
0.251959		-0.968936
0.335983		-0.942938
0.417415		-0.909664
0.495626		-0.869371
0.570009		-0.822364
0.639991		-0.769006
0.705027		-0.709707
0.764614		-0.644921
0.818289		-0.575150
0.865637		-0.500931
0.906289		-0.422837
0.939929		-0.341472
0.966298		-0.257466
0.985190		-0.171467
0.996459		-0.084141
1.000017		0.003836
0.995839		0.091783
0.983956		0.179020
0.964462		0.264872
0.937508		0.348676
0.903307		0.429783
0.862122		0.507569
0.814276		0.581432
0.760139		0.650804
0.700132		0.715150
0.634722		0.773976
0.564414		0.826831
0.489753		0.873308
0.411316		0.913054
0.329711		0.945765
0.245566		0.971192
0.159532		0.989144
0.072270		0.999487
-0.015548		1.002144
-0.103246		0.997099
-0.190151		0.984395
-0.275596		0.964132
-0.358926		0.936471
-0.439503		0.901626
-0.516710		0.859868
-0.589956		0.811519
-0.658683		0.756953
-0.722364		0.696589
-0.780515		0.630891
-0.832691		0.560365
-0.878495		0.485550
-0.917577		0.407019
-0.949639		0.325375
-0.974437		0.241242
-0.991782		0.155264
-1.001540		0.068098
-1.003638		-0.019588
-0.998059		-0.107125
-0.984843		-0.193842
-0.964093		-0.279076
-0.935964		-0.362175
-0.900670		-0.442500
-0.858479		-0.519438
-0.809713		-0.592397
-0.754743		-0.660817
-0.693988		-0.724172
-0.627912		-0.781973
-0.557018		-0.833776
-0.481849		-0.879180
-0.402980		-0.917833
-0.321016		-0.949434
-0.236584		-0.973739
-0.150333		-0.990555
-0.062925		-0.999750
0.024967		-1.001249
0.112667		-0.995037
0.199499		-0.981158
0.284793		-0.959715
0.367890		-0.930869
0.448149		-0.894841
0.524948		-0.851905
0.597693		-0.802391
0.665821		-0.746677
0.728803		-0.685194
0.786151		-0.618413
0.837421		-0.546851
0.882214		-0.471059
0.920183		-0.391624
