 x		y
0.046207		1.116229
0.040028		1.116546
0.033848		1.116829
0.027667		1.117077
0.021485		1.117291
0.015303		1.117470
0.009120		1.117614
0.002937		1.117724
-0.003247		1.117800
-0.009430		1.117841
-0.015613		1.117847
-0.021795		1.117819
-0.027977		1.117756
-0.034158		1.117659
-0.040338		1.117528
-0.046517		1.117361
-0.052694		1.117161
-0.058869		1.116926
-0.065043		1.116656
-0.071215		1.116352
-0.077384		1.116013
-0.083552		1.115641
-0.089716		1.115233
-0.095878		1.114791
-0.102037		1.114315
-0.108193		1.113805
-0.114345		1.113260
-0.120494		1.112681
-0.126639		1.112068
-0.132780		1.111420
-0.138917		1.110738
-0.145050		1.110022
-0.151179		1.109272
-0.157302		1.108487
-0.163421		1.107669
-0.169535		1.106816
-0.175644		1.105929
-0.181747		1.105008
-0.187845		1.104054
-0.193937		1.103065
-0.200023		1.102042
-0.206102		1.100986
-0.212176		1.099895
-0.218243		1.098771
-0.224303		1.097613
-0.230356		1.096421
-0.236402		1.095195
-0.242441		1.093936
-0.248473		1.092643
-0.254497		1.091317
-0.260513		1.089957
-0.266521		1.088563
-0.272521		1.087136
-0.278512		1.085676
-0.284495		1.084182
-0.290469		1.082655
-0.296434		1.081095
-0.302391		1.079502
-0.308337		1.077875
-0.314275		1.076216
-0.320203		1.074523
-0.326121		1.072797
-0.332028		1.071039
-0.337926		1.069247
-0.343814		1.067423
-0.349690		1.065566
-0.355556		1.063676
-0.361412		1.061754
-0.367256		1.059799
-0.373089		1.057812
-0.378910		1.055792
-0.384720		1.053740
-0.390518		1.051655
-0.396304		1.049539
-0.402077		1.047390
-0.407839		1.045209
-0.413588		1.042996
-0.419324		1.040751
-0.425048		1.038474
-0.430758		1.036165
-0.436456		1.033824
-0.442140		1.031452
-0.447810		1.029049
-0.453467		1.026613
-0.459109		1.024147
-0.464738		1.021649
-0.470353		1.019119
-0.475953		1.016559
-0.481538		1.013967
-0.487109		1.011344
-0.492665		1.008691
-0.498205		1.006006
-0.503731		1.003291
-0.509241		1.000545
-0.514736		0.997768
-0.520214		0.994961
-0.525677		0.992123
-0.531124		0.989255
-0.536554		0.986357
-0.541969		0.983428
-0.547366		0.980470
-0.552747		0.977481
-0.558111		0.974463
-0.563457		0.971414
-0.568787		0.968336
-0.574099		0.965229
-0.579394		0.962092
-0.584671		0.958925
-0.589930		0.955729
-0.595171		0.952504
-0.600393		0.949250
-0.605598		0.945967
-0.610784		0.942655
-0.615951		0.939314
-0.621099		0.935944
-0.626229		0.932546
-0.631339		0.929119
-0.636430		0.925664
-0.641501		0.922180
-0.646553		0.918669
-0.651585		0.915129
-0.656597		0.911561
-0.661590		0.907965
-0.666562		0.904342
-0.671513		0.900691
-0.676444		0.897013
-0.681355		0.893307
-0.686244		0.889574
-0.691113		0.885813
-0.695960		0.882026
-0.700786		0.878211
-0.705591		0.874370
-0.710374		0.870502
-0.715136		0.866608
-0.719876		0.862687
-0.724593		0.858739
-0.729289		0.854766
-0.733962		0.850766
-0.738613		0.846740
-0.743241		0.842689
-0.747847		0.838611
-0.752430		0.834508
-0.756989		0.830380
-0.761526		0.826226
-0.766039		0.822047
-0.770529		0.817843
-0.774996		0.813614
-0.779438		0.809360
-0.783857		0.805081
-0.788252		0.800778
-0.792623		0.796450
-0.796970		0.792098
-0.801292		0.787722
-0.805590		0.783321
-0.809864		0.778897
-0.814112		0.774449
-0.818336		0.769977
-0.822534		0.765482
-0.826708		0.760963
-0.830856		0.756422
-0.834979		0.751857
-0.839077		0.747269
-0.843148		0.742658
-0.847194		0.738024
-0.851214		0.733368
-0.855209		0.728690
-0.859177		0.723989
-0.863118		0.719266
-0.867034		0.714522
-0.870922		0.709755
-0.874785		0.704967
-0.878620		0.700157
-0.882429		0.695325
-0.886211		0.690473
-0.889965		0.685599
-0.893693		0.680705
-0.897393		0.675789
-0.901065		0.670853
-0.904711		0.665897
-0.908328		0.660920
-0.911918		0.655923
-0.915480		0.650906
-0.919014		0.645869
-0.922519		0.640812
-0.925997		0.635736
-0.929446		0.630640
-0.932867		0.625525
-0.936259		0.620391
-0.939623		0.615238
-0.942958		0.610066
-0.946264		0.604875
-0.949541		0.599666
-0.952790		0.594438
-0.956009		0.589193
-0.959198		0.583929
-0.962359		0.578647
-0.965490		0.573348
-0.968591		0.568031
-0.971663		0.562697
-0.974705		0.557346
-0.977717		0.551977
-0.980700		0.546592
-0.983652		0.541190
-0.986574		0.535772
-0.989466		0.530337
-0.992328		0.524885
-0.995159		0.519418
-0.997960		0.513935
-1.000731		0.508436
-1.003470		0.502921
-1.006179		0.497391
-1.008858		0.491846
-1.011505		0.486286
-1.014121		0.480711
-1.016706		0.475121
-1.019260		0.469517
-1.021783		0.463898
-1.024275		0.458265
-1.026735		0.452618
-1.029164		0.446957
-1.031561		0.441283
-1.033927		0.435595
-1.036261		0.429893
-1.038563		0.424179
-1.040833		0.418451
-1.043071		0.412710
-1.045278		0.406957
-1.047452		0.401192
-1.049594		0.395414
-1.051704		0.389624
-1.053782		0.383822
-1.055828		0.378008
-1.057841		0.372183
-1.059821		0.366346
-1.061769		0.360498
-1.063685		0.354639
-1.065568		0.348769
-1.067418		0.342888
-1.069235		0.336997
-1.071020		0.331096
-1.072771		0.325184
-1.074490		0.319262
-1.076176		0.313331
-1.077828		0.307390
-1.079448		0.301439
-1.081034		0.295479
-1.082588		0.289510
-1.084107		0.283533
-1.085594		0.277546
-1.087047		0.271551
-1.088467		0.265548
-1.089853		0.259536
-1.091206		0.253517
-1.092526		0.247489
-1.093811		0.241455
-1.095063		0.235412
-1.096282		0.229363
-1.097466		0.223306
-1.098617		0.217242
-1.099734		0.211172
-1.100817		0.205095
-1.101867		0.199012
-1.102882		0.192923
-1.103864		0.186828
-1.104811		0.180727
-1.105724		0.174621
-1.106604		0.168509
-1.107449		0.162392
-1.108260		0.156270
-1.109037		0.150143
-1.109780		0.144012
-1.110489		0.137876
-1.111163		0.131736
-1.111803		0.125592
-1.112409		0.119444
-1.112981		0.113292
-1.113518		0.107137
-1.114021		0.100978
-1.114489		0.094817
-1.114923		0.088652
-1.115323		0.082485
-1.115688		0.076315
-1.116019		0.070143
-1.116316		0.063968
-1.116578		0.057792
-1.116805		0.051614
-1.116998		0.045434
-1.117156		0.039253
-1.117280		0.033071
-1.117370		0.026887
-1.117424		0.020703
-1.117445		0.014518
-1.117431		0.008333
-1.117382		0.002148
-1.117298		-0.004038
-1.117180		-0.010223
-1.117028		-0.016409
-1.116841		-0.022593
-1.116619		-0.028777
-1.116363		-0.034960
-1.116073		-0.041142
-1.115747		-0.047323
-1.115387		-0.053502
-1.114993		-0.059680
-1.114564		-0.065856
-1.114101		-0.072029
-1.113603		-0.078201
-1.113071		-0.084370
-1.112504		-0.090536
-1.111902		-0.096700
-1.111266		-0.102861
-1.110596		-0.109018
-1.109891		-0.115172
-1.109152		-0.121322
-1.108378		-0.127469
-1.107570		-0.133612
-1.106728		-0.139751
-1.105851		-0.145885
-1.104940		-0.152015
-1.103995		-0.158140
-1.103015		-0.164260
-1.102001		-0.170375
-1.100953		-0.176484
-1.099870		-0.182589
-1.098754		-0.188687
-1.097603		-0.194780
-1.096418		-0.200867
-1.095200		-0.206947
-1.093947		-0.213021
-1.092660		-0.219088
-1.091339		-0.225149
-1.089984		-0.231202
-1.088595		-0.237249
-1.087172		-0.243288
-1.085715		-0.249319
-1.084225		-0.255343
-1.082701		-0.261358
-1.081143		-0.267366
-1.079552		-0.273365
-1.077926		-0.279356
-1.076268		-0.285338
-1.074575		-0.291311
-1.072849		-0.297275
-1.071090		-0.303229
-1.069298		-0.309175
-1.067472		-0.315110
-1.065612		-0.321036
-1.063720		-0.326952
-1.061794		-0.332858
-1.059835		-0.338753
-1.057843		-0.344637
-1.055818		-0.350511
-1.053760		-0.356374
-1.051669		-0.362226
-1.049546		-0.368066
-1.047389		-0.373895
-1.045200		-0.379713
-1.042978		-0.385518
-1.040724		-0.391311
-1.038436		-0.397092
-1.036117		-0.402861
-1.033765		-0.408617
-1.031381		-0.414361
-1.028964		-0.420091
-1.026516		-0.425808
-1.024035		-0.431512
-1.021522		-0.437203
-1.018977		-0.442879
-1.016400		-0.448542
-1.013792		-0.454191
-1.011151		-0.459825
-1.008479		-0.465446
-1.005775		-0.471051
-1.003040		-0.476642
-1.000274		-0.482218
-0.997476		-0.487779
-0.994646		-0.493324
-0.991786		-0.498854
-0.988894		-0.504368
-0.985972		-0.509867
-0.983018		-0.515349
-0.980034		-0.520816
-0.977019		-0.526266
-0.973973		-0.531699
-0.970896		-0.537116
-0.967789		-0.542516
-0.964652		-0.547899
-0.961485		-0.553264
-0.958287		-0.558612
-0.955059		-0.563943
-0.951801		-0.569256
-0.948513		-0.574551
-0.945195		-0.579828
-0.941848		-0.585087
-0.938471		-0.590327
-0.935064		-0.595549
-0.931628		-0.600752
-0.928163		-0.605936
-0.924668		-0.611101
-0.921145		-0.616247
-0.917592		-0.621374
-0.914010		-0.626480
-0.910400		-0.631568
-0.906761		-0.636635
-0.903093		-0.641682
-0.899397		-0.646709
-0.895673		-0.651716
-0.891920		-0.656702
-0.888139		-0.661667
-0.884331		-0.666611
-0.880494		-0.671535
-0.876630		-0.676437
-0.872737		-0.681318
-0.868818		-0.686177
-0.864871		-0.691015
-0.860896		-0.695831
-0.856895		-0.700625
-0.852866		-0.705397
-0.848811		-0.710146
-0.844728		-0.714874
-0.840619		-0.719578
-0.836484		-0.724260
-0.832322		-0.728919
-0.828133		-0.733555
-0.823919		-0.738167
-0.819678		-0.742757
-0.815412		-0.747323
-0.811120		-0.751865
-0.806802		-0.756383
-0.802458		-0.760878
-0.798089		-0.765348
-0.793695		-0.769795
-0.789276		-0.774216
-0.784832		-0.778614
-0.780363		-0.782987
-0.775869		-0.787334
-0.771351		-0.791657
-0.766808		-0.795955
-0.762241		-0.800228
-0.757650		-0.804475
-0.753035		-0.808697
-0.748396		-0.812894
-0.743733		-0.817064
-0.739046		-0.821209
-0.734337		-0.825327
-0.729604		-0.829419
-0.724847		-0.833485
-0.720068		-0.837525
-0.715266		-0.841538
-0.710441		-0.845524
-0.705594		-0.849484
-0.700724		-0.853416
-0.695832		-0.857322
-0.690918		-0.861200
-0.685982		-0.865051
-0.681025		-0.868875
-0.676045		-0.872670
-0.671044		-0.876438
-0.666022		-0.880179
-0.660979		-0.883891
-0.655915		-0.887575
-0.650829		-0.891231
-0.645724		-0.894859
-0.640597		-0.898458
-0.635451		-0.902029
-0.630284		-0.905571
-0.625097		-0.909084
-0.619890		-0.912568
-0.614663		-0.916024
-0.609417		-0.919450
-0.604151		-0.922847
-0.598867		-0.926214
-0.593563		-0.929552
-0.588240		-0.932861
-0.582899		-0.936140
-0.577539		-0.939388
-0.572160		-0.942608
-0.566764		-0.945797
-0.561349		-0.948956
-0.555917		-0.952084
-0.550467		-0.955183
-0.544999		-0.958251
-0.539514		-0.961288
-0.534011		-0.964295
-0.528492		-0.967271
-0.522956		-0.970216
-0.517403		-0.973130
-0.511834		-0.976014
-0.506248		-0.978866
-0.500646		-0.981687
-0.495029		-0.984477
-0.489395		-0.987235
-0.483746		-0.989962
-0.478081		-0.992657
-0.472402		-0.995320
-0.466707		-0.997952
-0.460997		-1.000552
-0.455272		-1.003120
-0.449533		-1.005656
-0.443780		-1.008160
-0.438013		-1.010632
-0.432231		-1.013072
-0.426436		-1.015479
-0.420627		-1.017854
-0.414805		-1.020196
-0.408969		-1.022506
-0.403120		-1.024783
-0.397259		-1.027027
-0.391385		-1.029238
-0.385498		-1.031417
-0.379599		-1.033563
-0.373688		-1.035676
-0.367765		-1.037755
-0.361830		-1.039802
-0.355884		-1.041815
-0.349926		-1.043795
-0.343957		-1.045741
-0.337977		-1.047655
-0.331986		-1.049534
-0.325985		-1.051381
-0.319973		-1.053193
-0.313951		-1.054972
-0.307919		-1.056717
-0.301877		-1.058429
-0.295826		-1.060106
-0.289765		-1.061750
-0.283695		-1.063359
-0.277615		-1.064935
-0.271527		-1.066477
-0.265430		-1.067984
-0.259325		-1.069458
-0.253211		-1.070897
-0.247090		-1.072302
-0.240960		-1.073673
-0.234823		-1.075009
-0.228678		-1.076311
-0.222526		-1.077578
-0.216366		-1.078811
-0.210200		-1.080010
-0.204027		-1.081174
-0.197848		-1.082303
-0.191662		-1.083398
-0.185470		-1.084458
-0.179272		-1.085483
-0.173068		-1.086474
-0.166859		-1.087430
-0.160645		-1.088351
-0.154425		-1.089237
-0.148201		-1.090088
-0.141971		-1.090905
-0.135737		-1.091686
-0.129499		-1.092433
-0.123257		-1.093145
-0.117011		-1.093821
-0.110760		-1.094463
-0.104507		-1.095070
-0.098250		-1.095641
-0.091990		-1.096178
-0.085727		-1.096679
-0.079461		-1.097146
-0.073193		-1.097577
-0.066922		-1.097973
-0.060649		-1.098334
-0.054375		-1.098660
-0.048098		-1.098950
-0.041820		-1.099206
-0.035541		-1.099426
-0.029260		-1.099611
-0.022979		-1.099761
-0.016697		-1.099875
-0.010414		-1.099955
-0.004131		-1.099999
0.002152		-1.100008
0.008435		-1.099982
0.014718		-1.099920
0.021000		-1.099824
0.027282		-1.099692
0.033563		-1.099525
0.039843		-1.099323
0.046121		-1.099085
0.052398		-1.098813
0.058673		-1.098505
0.064947		-1.098162
0.071218		-1.097784
0.077487		-1.097371
0.083754		-1.096923
0.090018		-1.096439
0.096279		-1.095921
0.102537		-1.095367
0.108791		-1.094778
0.115042		-1.094155
0.121290		-1.093496
0.127534		-1.092802
0.133773		-1.092074
0.140008		-1.091310
0.146239		-1.090512
0.152465		-1.089678
0.158686		-1.088810
0.164903		-1.087907
0.171113		-1.086969
0.177319		-1.085997
0.183519		-1.084989
0.189712		-1.083947
0.195900		-1.082870
0.202082		-1.081759
0.208257		-1.080613
0.214425		-1.079432
0.220587		-1.078217
0.226741		-1.076968
0.232888		-1.075684
0.239028		-1.074366
0.245160		-1.073013
0.251285		-1.071626
0.257401		-1.070205
0.263509		-1.068749
0.269609		-1.067259
0.275700		-1.065736
