 x		y
-1.916041		-2.325000
-1.878580		-2.322174
-1.840841		-2.319004
-1.802822		-2.315481
-1.764522		-2.311597
-1.725938		-2.307341
-1.687069		-2.302705
-1.647914		-2.297678
-1.608472		-2.292250
-1.568740		-2.286409
-1.528717		-2.280145
-1.488403		-2.273446
-1.447796		-2.266300
-1.406895		-2.258694
-1.365699		-2.250614
-1.324208		-2.242048
-1.282421		-2.232980
-1.240337		-2.223396
-1.197957		-2.213280
-1.155279		-2.202616
-1.112306		-2.191387
-1.069036		-2.179574
-1.025472		-2.167161
-0.981614		-2.154126
-0.937463		-2.140451
-0.893023		-2.126113
-0.848295		-2.111091
-0.803283		-2.095361
-0.757990		-2.078899
-0.712421		-2.061680
-0.666580		-2.043676
-0.620475		-2.024860
-0.574113		-2.005203
-0.527500		-1.984673
-0.480647		-1.963238
-0.433564		-1.940865
-0.386263		-1.917518
-0.338759		-1.893159
-0.291067		-1.867749
-0.243204		-1.841248
-0.195192		-1.813612
-0.147053		-1.784797
-0.098812		-1.754754
-0.050500		-1.723436
-0.002149		-1.690790
0.046204		-1.656763
0.094517		-1.621300
0.142742		-1.584342
0.190828		-1.545831
0.238714		-1.505704
0.286335		-1.463900
0.333615		-1.420355
0.380470		-1.375004
0.426809		-1.327783
0.472526		-1.278631
0.517507		-1.227486
0.561623		-1.174290
0.604735		-1.118993
0.646686		-1.061549
0.687308		-1.001923
0.726417		-0.940092
0.763816		-0.876047
0.799294		-0.809800
0.832630		-0.741383
0.863594		-0.670853
0.891951		-0.598298
0.917466		-0.523836
0.939909		-0.447621
0.959064		-0.369840
0.974732		-0.290714
0.986743		-0.210498
0.994962		-0.129472
0.999292		-0.047941
0.999683		0.033780
0.996129		0.115367
0.988676		0.196503
0.977412		0.276881
0.962468		0.356217
0.944008		0.434251
0.922227		0.510758
0.897337		0.585543
0.869569		0.658449
0.839154		0.729353
0.806330		0.798161
0.771325		0.864811
0.734364		0.929268
0.695658		0.991516
0.655406		1.051562
0.613794		1.109425
0.570994		1.165140
0.527161		1.218749
0.482440		1.270303
0.436959		1.319858
0.390837		1.367474
0.344178		1.413214
0.297078		1.457140
0.249621		1.499318
0.201883		1.539810
0.153933		1.578678
0.105830		1.615986
0.057629		1.651791
0.009378		1.686151
-0.038881		1.719123
-0.087110		1.750761
-0.135275		1.781115
-0.183347		1.810236
-0.231298		1.838170
-0.279106		1.864962
-0.326749		1.890657
-0.374210		1.915296
-0.421472		1.938916
-0.468521		1.961557
-0.515344		1.983254
-0.561931		2.004041
-0.608272		2.023950
-0.654358		2.043013
-0.700183		2.061259
-0.745740		2.078716
-0.791024		2.095411
-0.836029		2.111370
-0.880753		2.126617
-0.925192		2.141176
-0.969343		2.155069
-1.013203		2.168317
-1.056773		2.180940
-1.100049		2.192959
-1.143030		2.204391
-1.185718		2.215255
-1.228110		2.225567
-1.270207		2.235345
-1.312008		2.244604
-1.353515		2.253358
-1.394728		2.261622
-1.435648		2.269411
-1.476274		2.276736
-1.516609		2.283612
-1.556654		2.290051
-1.596409		2.296063
-1.635875		2.301661
-1.675055		2.306855
-1.713950		2.311657
-1.752560		2.316075
-1.790889		2.320121
-1.828936		2.323802
-1.866704		2.327129
-1.904195		2.330109
-1.941410		2.332753
-1.978350		2.335066
-2.015018		2.337058
-2.051416		2.338736
-2.087544		2.340108
-2.123405		2.341180
-2.159001		2.341959
-2.194333		2.342452
-2.229403		2.342665
