n 		 spin_accpt		Ecalc		 Mabs_calc
5301		580517		-490.103754		170.412375
5311		555115		-503.251365		203.335342
5321		560142		-501.131366		197.034016
5331		569020		-497.619959		190.326768
5341		571212		-496.850777		186.217562
5351		579337		-492.625677		180.733321
5361		601102		-483.307592		149.328483
5371		588217		-490.159002		171.220257
5381		592149		-488.479465		168.881621
5391		572045		-499.362641		190.876646
5401		583546		-494.361044		178.968339
5411		585749		-493.297357		180.634633
5421		572378		-500.165283		193.177643
5431		594482		-489.628429		172.404714
5441		596665		-489.551185		166.680390
5451		588622		-493.925518		186.381948
5461		559867		-508.148691		208.914485
5471		587582		-495.898373		175.706087
5481		591577		-494.025908		188.013866
5491		581361		-499.680932		186.976143
5501		585808		-497.711689		186.513725
5511		613613		-485.146071		158.324079
5521		605474		-489.437421		177.494657
5531		588779		-498.796601		185.612728
5541		596534		-494.617578		179.756723
5551		575650		-505.457035		204.069177
5561		609055		-489.929149		176.025535
5571		592325		-498.716209		190.917968
5581		597710		-496.055904		190.217882
5591		594456		-498.556251		192.250760
5601		592906		-499.970005		193.986074
5611		575613		-508.951702		212.199964
5621		588426		-502.353318		203.889344
5631		618395		-489.314154		168.074232
5641		585857		-505.023932		207.804645
5651		599476		-499.132897		198.839851
5661		612157		-492.607666		170.260731
5671		595613		-502.499735		203.100688
5681		614999		-493.271607		183.276888
5691		604784		-498.503602		194.334212
5701		617406		-492.536046		167.603578
5711		619944		-492.497986		179.508317
5721		612614		-496.176193		183.216920
5731		597188		-504.411098		197.896702
5741		612602		-497.923707		182.358823
5751		632898		-488.307425		172.165536
5761		611080		-499.814616		193.039750
5771		621240		-494.914573		189.718940
5781		611820		-499.394568		195.816987
5791		631623		-490.642721		172.707650
5801		650386		-483.534563		157.936563
5811		614911		-500.063328		189.358114
5821		608952		-502.956880		198.067342
5831		614128		-501.579146		197.953353
5841		627747		-495.270673		179.419962
5851		619947		-498.789267		190.239959
5861		616265		-502.250810		198.232042
5871		614537		-502.180889		195.731562
5881		621519		-501.258970		194.595137
5891		624331		-499.765065		195.580716
5901		640375		-492.382308		173.644467
5911		638593		-493.879885		178.657080
5921		635020		-495.686539		182.938355
5931		632293		-497.668521		183.458102
5941		638806		-495.377883		180.869551
5951		652406		-489.371198		171.290875
5961		636307		-496.859587		186.881396
5971		616709		-506.800201		213.727349
