n 		 spin_accpt		Ecalc		 Mabs_calc
5791		3550		-797.643930		397.897082
5801		3653		-797.636959		397.856232
5811		3038		-798.073998		398.711065
5821		4132		-797.274695		397.563305
5831		4005		-797.193620		396.236323
5841		2668		-798.259202		398.976545
5851		13683		-787.900188		371.759357
5861		3812		-797.487801		397.503839
5871		3788		-797.602453		397.800375
5881		6068		-796.077538		394.964802
5891		3383		-797.778306		398.080122
5901		31799		-770.706660		318.640230
5911		3283		-797.891389		398.294366
5921		3126		-798.098294		398.738389
5931		2410		-798.533805		399.400776
5941		2931		-798.150480		398.869551
5951		9159		-792.463115		383.837674
5961		3817		-797.597047		397.522563
5971		3123		-798.006364		398.912745
5981		3072		-797.997659		398.739007
5991		2543		-798.416959		399.361042
6001		3501		-797.803699		398.048992
6011		3049		-798.052238		398.646814
6021		2901		-798.207607		398.987211
6031		3269		-797.995026		398.658929
6041		4190		-797.449429		397.619930
6051		19398		-782.880185		349.526690
6061		2785		-798.358027		399.242699
6071		3632		-797.824411		398.243123
6081		3528		-797.744450		397.864825
6091		3373		-797.885405		398.540798
6101		3531		-797.736109		397.775447
6111		9839		-791.696940		379.770250
6121		3095		-797.932364		398.688776
6131		2759		-798.336976		399.230142
6141		3862		-797.554796		397.953428
6151		3946		-797.463827		397.588685
6161		3930		-797.540010		397.456906
6171		13221		-788.949603		368.616756
6181		3003		-798.167934		398.785633
6191		8614		-793.128089		384.243256
6201		3200		-798.068054		398.651185
6211		11329		-790.674610		380.048945
6221		3049		-798.200289		398.735895
6231		3348		-797.980420		398.563312
6241		3056		-798.208620		398.987983
6251		2900		-798.256919		398.961126
6261		9733		-791.973806		385.808018
6271		3718		-797.815340		398.193271
6281		3494		-797.946187		398.267792
6291		2458		-798.589731		399.521539
6301		11393		-791.041422		377.540073
6311		13054		-789.091428		367.207733
6321		10314		-791.972156		383.394083
6331		10280		-792.032222		383.611120
6341		2963		-798.301214		399.126005
6351		3485		-797.954338		398.317430
6361		11214		-791.111460		376.647697
6371		3249		-798.084445		398.577303
6381		14950		-787.532989		364.802696
6391		17933		-785.237991		362.890002
6401		10466		-791.651304		378.104046
6411		4556		-796.998908		395.814693
6421		2912		-798.327986		399.201993
6431		2785		-798.398383		399.214119
6441		3996		-797.717125		397.878901
6451		3874		-797.649977		398.037514
6461		3675		-797.709333		397.888253
6471		3186		-798.121465		398.951939
6481		3472		-797.939824		398.524919
6491		3275		-798.090279		398.471422
6501		31702		-772.822027		321.416705
6511		3233		-798.136077		398.746736
6521		15365		-787.644840		363.584726
6531		4130		-797.570357		397.262900
6541		9334		-793.237731		385.179330
6551		5239		-796.586781		394.550145
6561		3412		-798.064319		398.719098
6571		17914		-785.208948		356.195100
6581		3623		-797.974168		398.223674
6591		3268		-798.074951		398.876953
6601		3804		-797.907590		398.200879
6611		4075		-797.682650		397.898956
6621		3347		-798.037759		398.691134
6631		18124		-786.286835		362.858392
6641		3720		-797.926216		398.289113
6651		2808		-798.481431		399.368817
6661		6418		-795.593454		393.476355
6671		4179		-797.662120		397.781742
6681		28303		-777.180063		330.713067
6691		4393		-797.418622		396.998057
6701		3251		-798.186539		398.756007
6711		2948		-798.346595		399.187900
6721		4330		-797.549769		397.605416
6731		3980		-797.721587		398.188679
6741		3703		-797.810414		397.985462
6751		4034		-797.805362		397.952303
6761		3564		-797.954740		398.183405
6771		3504		-798.095998		398.670802
6781		3898		-797.820380		398.062233
6791		23761		-781.054337		344.390222
6801		4868		-797.019262		396.417586
6811		3091		-798.288063		399.157246
6821		3617		-798.010262		398.575869
6831		3365		-798.170692		398.965891
6841		4845		-797.159480		396.809823
6851		9127		-793.095898		384.475259
6861		3668		-798.071418		398.792887
6871		3142		-798.316984		399.150633
6881		3550		-797.922976		398.407790
6891		36212		-771.648817		316.686693
6901		3591		-798.035647		398.630923
6911		3853		-797.904211		398.388945
6921		20445		-784.612628		361.131628
6931		3573		-798.096667		398.312798
6941		3398		-798.161072		398.877395
6951		4369		-797.547403		397.702201
6961		3859		-797.829622		398.024996
6971		2878		-798.391622		399.241142
6981		22056		-782.924509		350.640023
6991		11149		-791.485052		378.744386
7001		33144		-773.540923		321.974289
7011		3348		-798.227928		399.058907
7021		3720		-798.066942		398.633813
7031		3406		-798.165268		398.873275
7041		3044		-798.442267		399.136486
7051		3186		-798.334421		399.266487
7061		2873		-798.480102		399.263560
7071		3122		-798.297836		399.027012
7081		8361		-794.052817		390.219178
7091		30092		-776.892399		332.071922
7101		4500		-797.551894		397.347979
7111		23440		-781.663901		347.740121
7121		6343		-795.789355		392.928802
7131		3335		-798.242042		398.820642
7141		3847		-797.908416		398.361854
7151		4084		-797.825199		398.061250
7161		33933		-773.342829		313.510962
7171		17254		-787.332311		362.956073
7181		15513		-788.646707		370.349255
7191		4080		-797.848422		398.536226
7201		3488		-798.144702		398.997639
7211		3643		-798.135626		398.508390
7221		4087		-797.772054		397.864562
7231		4224		-797.763518		397.852026
7241		14648		-789.373291		372.667311
7251		26249		-780.093229		342.044132
7261		4291		-797.703347		397.900565
7271		12375		-790.962454		379.247971
7281		3346		-798.202994		399.033100
