n                   spin_accpt          Ecalc                Mabs_calc          
8141	2392	-798.820292	399.697334
8161	2459	-798.837397	399.702978
8181	2410	-798.836328	399.703459
8201	2336	-798.884039	399.716620
8221	2472	-798.818149	399.697360
8241	2328	-798.862759	399.708288
8261	2360	-798.945890	399.730057
8281	2398	-798.853279	399.707765
8301	2410	-798.786652	399.691362
8321	2520	-798.831390	399.702920
8341	2498	-798.874955	399.713703
8361	2404	-798.909700	399.721325
8381	2372	-798.929961	399.728195
8401	2421	-798.847756	399.705273
8421	2430	-798.829593	399.700036
8441	2449	-798.900130	399.718280
8461	2492	-798.853563	399.707836
8481	2446	-798.911449	399.721259
8501	2517	-798.870721	399.712269
8521	2415	-798.912804	399.723741
8541	2404	-798.910198	399.722515
8561	2418	-798.903399	399.720126
8581	2604	-798.875656	399.713553
8601	2494	-798.850831	399.705616
8621	2475	-798.886440	399.716042
8641	2564	-798.829302	399.702581
8661	2534	-798.846323	399.706962
8681	2442	-798.914872	399.722382
8701	2592	-798.870475	399.711527
8721	2524	-798.827199	399.702786
8741	2564	-798.859169	399.709187
8761	2580	-798.886428	399.716699
8781	2496	-798.942262	399.731010
8801	2638	-798.838314	399.705261
8821	2480	-798.913955	399.724068
8841	2612	-798.857143	399.708178
8861	2621	-798.861077	399.708385
8881	2548	-798.979394	399.739894
8901	2592	-798.848219	399.704977
8921	2554	-798.922542	399.725143
8941	2576	-798.842635	399.704284
8961	2450	-798.878697	399.713871
8981	2530	-798.906135	399.720521
9001	2734	-798.781469	399.687590
9021	2712	-798.822304	399.700477
9041	2704	-798.770490	399.686097
9061	2646	-798.923298	399.723872
9081	2590	-798.900121	399.719194
9101	2742	-798.799253	399.693221
9121	2715	-798.864598	399.710558
9141	2749	-798.824199	399.700470
9161	2632	-798.870866	399.713132
9181	2664	-798.818429	399.700251
9201	2612	-798.929682	399.726769
9221	2707	-798.865199	399.708058
9241	2722	-798.853371	399.705443
9261	2681	-798.849368	399.706511
9281	2754	-798.811766	399.696153
9301	2598	-798.898183	399.718310
9321	2670	-798.943890	399.731359
9341	2640	-798.941869	399.728937
9361	2752	-798.859951	399.709005
9381	2692	-798.859823	399.710905
9401	2788	-798.858419	399.710244
9421	2766	-798.855323	399.709373
9441	2824	-798.817074	399.697913
9461	2829	-798.802241	399.693056
9481	2608	-798.924164	399.725978
9501	2868	-798.830018	399.701926
9521	2670	-798.913560	399.722718
9541	2684	-798.925060	399.726863
9561	2806	-798.852003	399.706307
9581	2660	-798.911596	399.722993
9601	2842	-798.849287	399.705239
9621	2720	-798.897828	399.718948
9641	2762	-798.899284	399.719324
9661	2860	-798.807577	399.694649
9681	2730	-798.900940	399.720070
9701	2990	-798.786105	399.690341
9721	2760	-798.847444	399.708260
9741	2673	-798.893748	399.719536
9761	2730	-798.950927	399.732200
